Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
53,177,2,60,30,30,30.0,0.0,133,133,133.0,0.0,1841807.91,22598.87006,59.0,96.13012015,170,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,11299.43503,11299.43503,30,133,71.2,56.41542342,3182.7,0,0,0,89.0,60,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,82469,1,51,51,51,51.0,0.0,179,179,179.0,0.0,2788.926748,24.25153694,82469.0,0.0,82469,82469,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,12.12576847,12.12576847,51,179,93.66666667,73.90083446,5461.333333,0,0,0,140.5,51,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
52299,231,3,43,31,6,14.33333333,14.43375673,6,6,6.0,0.0,212121.2121,17316.01732,77.0,85.45759182,171,4,231,115.5,157.6848122,227,4,0,0.0,0.0,0,0,60,20,12987.01299,4329.004329,6,31,11.0,11.18033989,125.0,0,0,1,13.75,43,31,0,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,2305690,11,1476,930,0,134.1818182,273.2467084,2274,0,480.1666667,783.72477,3139.190438,9.975321921,104804.0909,412628.2853,1949244,1,305280,30528.0,25982.03628,72690,4,2254495,204954.0909,579957.4729,1949244,1,232,252,4.770806136,5.204515785,0,2274,301.5833333,600.1818505,360218.2536,0,1,0,314.6956522,1476,8192,121,10,20,0.0,0,0,0.0,0,0,Normal Traffic
8721,44,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,22727.27273,22727.27273,0,0,0.0,0.0,0.0,0,0,1,0.0,0,114,254,0,20,0.0,0,0,0.0,0,0,Normal Traffic
4045,44,1,2,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,47683,2,86,43,43,43.0,0.0,59,59,59.0,0.0,4278.254304,83.8873393,15894.33333,27484.76837,47631,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,40,64,41.94366965,41.94366965,43,59,49.4,8.76356092,76.8,0,0,0,61.75,86,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,71580,2,60,30,30,30.0,0.0,225,225,225.0,0.0,7124.895222,55.88153115,23860.0,41242.72781,71483,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,64,64,27.94076558,27.94076558,30,225,108.0,106.8058987,11407.5,0,0,0,135.0,60,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
57351,4,2,37,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,0,1,37.0,37,65,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31071824,2,97,51,46,48.5,3.5355339059,106,67,86.5,27.5771644663,8.6895445855,0.1287339939,10357274.6666667,17860529.867441,30980831,30655,31011486,31011486.0,0.0,31011486,31011486,31041169,31041169.0,0.0,31041169,31041169,72,64,0.0643669969,0.0643669969,46,106,64.2,24.671846303,608.7,0,0,0,80.25,97,-1,-1,1,32,30655.0,30655,30655,30980831.0,30980831,30980831,Normal Traffic
80,530103,3,26,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,21944.79186,15.09140676,75729.0,199990.2159,529264,12,601,300.5,330.2188668,534,67,530091,132522.75,264494.3096,529264,12,72,112,5.659277537,9.432129228,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,30395,1,89,89,89,89.0,0.0,167,167,167.0,0.0,8422.4379009706,65.8002961013,30395.0,0.0,30395,30395,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,32.9001480507,32.9001480507,89,167,115.0,45.0333209968,2028.0,0,0,0,172.5,89,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,416826,7,376,201,0,53.71428571,78.68653906,1460,0,541.1428571,661.7178222,9989.779908,33.58715627,32063.53846,43805.03367,162288,48,378001,63000.16667,50516.83099,162288,17489,369384,61564.0,79625.33086,202221,48,152,152,16.79357814,16.79357814,0,1460,277.6,505.5754571,255606.5429,0,1,0,297.4285714,376,8192,60,6,20,0.0,0,0,0.0,0,0,Normal Traffic
80,98490653,8,314,314,0,39.25,111.0157646,8688,0,2319.0,3774.237539,120.9150273,0.131992221,8207554.417,28400000.0,98500000,0,98500000,14100000.0,37200000.0,98500000,0,35384,8846.0,11802.7636,25115,83,264,168,0.081225982,0.050766239,0,8688,850.6428571,2383.219723,5679736.247,0,0,1,916.0769231,314,274,235,1,32,1948.0,1948,1948,98500000.0,98500000,98500000,DoS
80,1994,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3009.027081,398.8,435.9428862,1007,2,1994,398.8,435.9428862,1007,2,0,0.0,0.0,0,0,192,0,3009.027081,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,251,-1,0,32,0.0,0,0,0.0,0,0,DoS
53,189,2,88,44,44,44.0,0.0,146,146,146.0,0.0,2010582.01058201,21164.0211640212,63.0,67.7569184659,137,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,80,80,10582.0105820106,10582.0105820106,44,146,84.8,55.8677008655,3121.2,0,0,0,106.0,88,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
53,91988,2,66,33,33,33.0,0.0,173,173,173.0,0.0,4478.845067,43.48393269,30662.66667,53104.10041,91982,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,21.74196634,21.74196634,33,173,89.0,76.68115805,5880.0,0,0,0,111.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,191,2,78,39,39,39.0,0.0,167,167,167.0,0.0,2157068.063,20942.40838,63.66666667,69.83074776,140,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,10471.20419,10471.20419,39,167,90.2,70.10848736,4915.2,0,0,0,112.75,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,653518,1,53,53,53,53.0,0.0,69,69,69.0,0.0,186.6819277,3.06035947,653518.0,0.0,653518,653518,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,1.530179735,1.530179735,53,69,58.33333333,9.237604307,85.33333333,0,0,0,87.5,53,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,23680,2,76,38,38,38.0,0.0,122,122,122.0,0.0,13513.51351,168.9189189,7893.333333,13627.50404,23629,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,64,64,84.45945946,84.45945946,38,122,71.6,46.00869483,2116.8,0,0,0,89.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30353,2,78,39,39,39.0,0.0,67,67,67.0,0.0,6984.482588212,131.7826903436,10117.6666666667,17518.2505500216,30346,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,64,65.8913451718,65.8913451718,39,67,50.2,15.3362316101,235.2,0,0,0,62.75,78,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,109941485,7,292,158,0,41.71428571,71.57679858,1604,0,782.5,904.1141152,31.12564834,0.100053224,11000000.0,34700000.0,110000000,68,110000000,18300000.0,44800000.0,110000000,82,50100,16700.0,13868.3702,25616,722,152,92,0.063670233,0.03638299,0,1604,285.1666667,600.6490177,360779.2424,0,1,0,311.0909091,292,65535,980,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,10866080,18,952,517,0,52.8888888889,146.9285095824,2896,0,891.9333333333,834.1578701786,1318.8748840428,3.0369737753,339565.0,1765111.74298432,9997138,1,10866080,639181.176470588,2415183.57489975,9997193,1,10845466,774676.142857143,2659042.8586521,9997177,2,584,488,1.6565311501,1.3804426251,0,2896,421.5,697.4298378962,486408.378787879,0,1,0,434.2727272727,952,29200,33,3,32,868855.0,868855,868855,9997138.0,9997138,9997138,Normal Traffic
27352,28,1,2,2,2,2.0,0.0,6,6,6.0,0.0,285714.2857,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,35714.28571,35714.28571,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,50490,4,168,42,42,42.0,0.0,102,102,102.0,0.0,7367.7956030897,118.8354129531,10098.0,15040.1198632192,33668,3,33675,11225.0,19436.2081435655,33668,3,48,48.0,0.0,48,48,128,64,79.2236086354,39.6118043177,42,102,59.1428571429,29.2770021885,857.1428571429,0,0,0,69.0,168,-1,-1,3,32,0.0,0,0,0.0,0,0,Normal Traffic
53,371,2,72,36,36,36.0,0.0,93,93,93.0,0.0,695417.7898,10781.67116,123.6666667,132.7943272,277,46,46,46.0,0.0,46,46,48,48.0,0.0,48,48,40,40,5390.83558,5390.83558,36,93,58.8,31.22018578,974.7,0,0,0,73.5,72,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,34565730,7,334,328,0,47.71428571,123.6146085,5792,0,1449.375,1894.680443,345.1106052,0.433955829,2468980.714,9193338.011,34400000,1,34400000,5737673.5,14000000.0,34400000,1,152560,21794.28571,51967.14643,139145,2,220,264,0.20251272,0.231443109,0,5792,745.5625,1486.562162,2209867.062,0,0,1,795.2666667,334,251,235,2,20,3001.0,3001,3001,34400000.0,34400000,34400000,DoS
80,50377,3,26,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,230799.7697,158.8026282,7196.714286,11817.15074,28346,105,20979,10489.5,13438.56438,19992,987,50272,12568.0,14372.46249,28346,197,72,112,59.55098557,99.25164261,0,5840,1291.888889,2110.95076,4456113.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
42976,65,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,15384.61538,15384.61538,0,0,0.0,0.0,0.0,0,0,1,0.0,0,4969,37648,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,591,1,56,56,56,56.0,0.0,116,116,116.0,0.0,291032.1489,3384.094755,591.0,0.0,591,591,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,1692.047377,1692.047377,56,116,76.0,34.64101615,1200.0,0,0,0,114.0,56,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,60562,2,90,45,45,45.0,0.0,101,101,101.0,0.0,4821.5052343053,66.0480169083,20187.3333333333,34962.888930026,60559,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,40,40,33.0240084541,33.0240084541,45,101,67.4,30.6724632203,940.8,0,0,0,84.25,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
50156,3,2,37,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,34.0,37,946,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,100076624,6,350,332,0,58.33333333,134.100957,5792,0,1656.428571,2120.732252,119.3585427,0.129900465,8339718.667,28800000.0,99900000,47,99900000,20000000.0,44700000.0,99900000,985,100000000,16700000.0,40800000.0,99900000,47,164,232,0.059954061,0.069946404,0,5792,853.6428571,1666.405695,2776907.94,1,0,0,919.3076923,350,0,235,3,20,10993.0,10993,10993,99900000.0,99900000,99900000,DoS
443,115336076,21,4121,3429,0,196.2380952,745.3218704,1493,0,252.8947368,519.8655697,77.39122319,0.346812562,2957335.282,4533210.775,10000000,8,115000000,5766803.8,4942985.362,10000000,48,111000000,6139496.056,5025176.111,10000000,144,432,520,0.182076595,0.164735967,0,3429,217.7073171,633.5491001,401384.4622,0,1,0,223.15,4121,8192,18980,20,20,50911.63636,208727,34968,9995538.545,10000000,9949658,Normal Traffic
53,60622,2,78,39,39,39.0,0.0,91,91,91.0,0.0,4288.872027,65.98264656,20207.33333,34957.69939,60573,3,46,46.0,0.0,46,46,3,3.0,0.0,3,3,40,88,32.99132328,32.99132328,39,91,59.8,28.48157299,811.2,0,0,0,74.75,78,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,174303,4,128,32,32,32.0,0.0,48,48,48.0,0.0,1285.118443,34.42281544,34860.6,62462.49049,144138,2,30118,10039.33333,17384.30529,30113,2,47,47.0,0.0,47,47,80,40,22.94854363,11.47427181,32,48,36.57142857,7.807200584,60.95238095,0,0,0,42.66666667,128,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,115551964,16,474,463,0,29.625,115.5675127,276,0,21.23076923,76.54862708,6.490586348,0.250969339,4126855.857,4863538.281,10000000,115,116000000,7703464.267,4182952.427,10100000,246,111000000,9269128.0,2889163.771,10200000,95188,332,272,0.138465842,0.112503497,0,463,25.0,96.81229617,9372.62069,0,1,0,25.86206897,474,8192,1024,12,20,123365.9091,419716,93569,9988451.636,10000000,9860496,Normal Traffic
80,61674,3,427,427,0,142.3333333333,246.528564944,2265,0,566.25,1132.5,43648.8633784091,113.5000162143,10279.0,14487.3492261352,28946,4,31718,15859.0,18516.2981721509,28952,2766,32746,10915.3333333333,18038.1850897848,31736,4,104,136,48.6428640918,64.8571521225,0,2265,336.5,793.4280055556,629528.0,0,1,0,384.5714285714,427,29200,237,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,117543835,12,580,194,0,48.33333333,67.7540114,1418,0,385.9166667,603.2066521,44.33239736,0.204179147,5110601.522,16900000.0,58900000,1,118000000,10700000.0,23700000.0,58900000,210,118000000,10700000.0,23700000.0,59000000,1,392,392,0.102089574,0.102089574,0,1418,208.44,446.3728897,199248.7567,0,1,0,217.125,580,29200,349,6,32,165279.5,252910,77649,58600000.0,58900000,58300000,Normal Traffic
443,5641719,6,611,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,137.3694791,1.772509407,626857.6667,1837420.622,5526325,48,5641719,1128343.8,2493399.384,5588613,48,87172,29057.33333,31424.26402,62658,394,132,92,1.063505644,0.709003763,0,517,70.45454545,154.756818,23949.67273,0,1,0,77.5,611,8192,946,5,20,115346.0,115346,115346,5526325.0,5526325,5526325,Normal Traffic
80,10544,2,12,6,6,6.0,0.0,0,0,0.0,0.0,1138.0880121396,189.6813353566,10544.0,0.0,10544,10544,10544,10544.0,0.0,10544,10544,0,0.0,0.0,0,0,40,0,189.6813353566,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,16210,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,117143,2,116,58,58,58.0,0.0,229,229,229.0,0.0,4899.9940243975,34.1462998216,39047.6666666667,67551.1361957246,117049,47,47,47.0,0.0,47,47,47,47.0,0.0,47,47,64,64,17.0731499108,17.0731499108,58,229,126.4,93.6605573334,8772.3,0,0,0,158.0,116,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,86465,4,144,36,36,36.0,0.0,103,103,103.0,0.0,6430.347539,92.52298618,12352.14286,22153.9791,55303,3,86296,28765.33333,49777.99082,86244,3,55523,18507.66667,31972.21454,55426,48,104,104,46.26149309,46.26149309,36,103,65.77777778,35.31210054,1246.944444,0,0,0,74.0,144,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,101701350,2,102,51,51,51.0,0.0,112,67,89.5,31.81980515,2.762991838,0.039330845,33900000.0,58600000.0,102000000,23401,102000000,102000000.0,0.0,102000000,102000000,102000000,102000000.0,0.0,102000000,102000000,60,52,0.019665422,0.019665422,51,112,66.4,26.4159043,697.8,0,0,0,83.0,102,-1,-1,1,20,23401.0,23401,23401,102000000.0,102000000,102000000,Normal Traffic
443,3896331,38,1884,668,0,49.57894737,148.0212971,4234,0,1755.76,914.9401354,23014.47182,22.58535017,44785.41379,223916.0259,2002156,3,1894172,51193.83784,103519.2685,533943,157,3772863,76997.20408,303698.9431,2002170,3,772,1012,9.752764845,12.83258532,0,4234,1007.550562,1096.006854,1201231.023,0,1,0,1019.0,1884,8192,264,5,20,0.0,0,0,0.0,0,0,Normal Traffic
80,99665651,9,1242,412,0,138.0,205.5091239,4344,0,1932.5,1754.831473,128.8006437,0.150503206,7118975.071,26500000.0,99100000,3,99500000,12400000.0,35000000.0,99100000,3,600380,120076.0,189635.8871,433992,48,284,200,0.090301924,0.060201282,0,4344,802.3125,1366.613514,1867632.496,0,0,1,855.8,1242,274,235,4,20,1984.0,1984,1984,99100000.0,99100000,99100000,DoS
443,5061703,8,395,214,0,49.375,78.62558199,2016,0,748.0,930.716928,816.9187327,2.568305568,421808.5833,1420971.026,4933729,4,5061703,723100.4286,1856882.208,4933729,4,54594,13648.5,14374.26194,28387,191,172,112,1.580495734,0.987809834,0,2016,295.3571429,626.5860623,392610.0934,0,1,0,318.0769231,395,8192,119,7,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5623857,6,611,517,0,101.8333333333,204.305082332,137,0,37.25,66.560123197,135.1385712688,1.7781390956,624873.0,1732630.44579485,5242235,3,5623857,1124771.4,2387787.6164954,5394956,3,267726,89242.0,79377.5714481112,153229,415,132,92,1.0668834574,0.7112556383,0,517,69.0909090909,154.0308115576,23725.4909090909,0,1,0,76.0,611,8192,237,5,20,381619.0,381619,381619,5242235.0,5242235,5242235,Normal Traffic
443,60830238,15,1507,1117,0,100.4666667,286.8251998,4096,0,408.8461538,1127.604012,112.1481721,0.460297394,2252971.778,4220239.62,10000000,29,60800000,4345017.0,5120994.469,10100000,330,60800000,5064948.417,5208040.169,10100000,1096,312,344,0.246587889,0.213709504,0,4096,235.2413793,782.1503169,611759.1182,0,1,0,243.6428571,1507,8192,127,14,20,71434.83333,175034,50464,9999769.333,10000000,9993292,Normal Traffic
53,157,2,62,31,31,31.0,0.0,47,47,47.0,0.0,993630.5732,25477.70701,52.33333333,88.91194146,155,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,40,40,12738.8535,12738.8535,31,47,37.4,8.76356092,76.8,0,0,0,46.75,62,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
21,8422799,9,98,21,0,10.88888889,8.506533437,34,0,12.53333333,14.54975045,33.95545827,2.849409086,366208.6522,952836.436,3092668,3,5872954,734119.25,1361072.291,3137490,3,8422676,601619.7143,1176407.546,3092668,3,296,488,1.068528407,1.780880679,0,34,11.44,12.40658427,153.9233333,0,1,0,11.91666667,98,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force
53,2278718,2,95,48,47,47.5,0.707106781,113,95,104.0,12.72792206,132.969503,1.755372977,759572.6667,1263328.995,2217928,396,2218324,2218324.0,0.0,2218324,2218324,2278322,2278322.0,0.0,2278322,2278322,52,40,0.877686489,0.877686489,47,113,70.2,31.50714205,992.7,0,0,0,87.75,95,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,183,2,108,54,54,54.0,0.0,118,118,118.0,0.0,1879781.421,21857.9235,61.0,99.59417654,176,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,40,10928.96175,10928.96175,54,118,79.6,35.05424368,1228.8,0,0,0,99.5,108,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,6094017,5,30,6,6,6.0,0.0,0,0,0.0,0.0,4.922861226,0.820476871,1523504.25,3047005.167,6094012,0,6094017,1523504.25,3047005.167,6094012,0,0,0.0,0.0,0,0,100,0,0.820476871,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,5.0,5,5,6094012.0,6094012,6094012,DDoS
53,3469656,2,105,55,50,52.5,3.535533906,112,110,111.0,1.414213562,94.24565432,1.152852041,1156552.0,1725804.089,3145013,48669,3420987,3420987.0,0.0,3420987,3420987,3193682,3193682.0,0.0,3193682,3193682,52,52,0.57642602,0.57642602,50,112,75.4,32.56992478,1060.8,0,0,0,94.25,105,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5725523,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.698626134,1908507.667,3277585.212,5693091,43,5725523,2862761.5,4002690.365,5693091,32432,0,0.0,0.0,0,0,72,32,0.523969601,0.174656534,0,0,0.0,0.0,0.0,0,1,0,0.0,0,8192,26580,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,69369469,12,866,430,0,72.16666667,167.144376,1780,0,323.5454545,719.8432279,63.78886942,0.331557965,3153157.682,4480138.329,10100000,19,64800000,5887695.182,4916957.895,10100000,37792,69300000,6933172.2,4273195.625,10100000,637,252,304,0.172986765,0.158571201,0,1780,184.375,505.9295201,255964.6793,0,1,0,192.3913043,866,8192,980,8,20,794761.6667,4582812,36887,9999346.167,10100000,9955521,Normal Traffic
50613,71,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,1,0.0,0,12,32853,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,642783,23,1633,1368,0,71.0,284.780617318,1418,0,1032.4210526316,621.7618618615,33057.8126677277,65.3408693136,15677.6341463415,76656.4345282756,490055,2,642783,29217.4090909091,111889.7431444,527032,2,605722,33651.2222222222,114705.235762113,490055,2,748,616,35.7819046241,29.5589646895,0,1418,494.1627906977,665.6581036564,443100.710963455,0,1,0,505.9285714286,1633,65535,362,6,32,0.0,0,0,0.0,0,0,Normal Traffic
53008,3,2,37,37,0,18.5,26.1629509,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.6667,0.0,0,37,24.66666667,21.36195996,456.3333333,0,0,1,37.0,37,972,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
35234,1637,3,31,31,0,10.33333333,17.89785834,0,0,0.0,0.0,18937.08002,1832.620648,818.5,1154.705374,1635,2,1637,818.5,1154.705374,1635,2,0,0.0,0.0,0,0,96,0,1832.620648,0.0,0,31,7.75,15.5,240.25,0,0,1,10.33333333,31,65,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,1412041,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.832778935,470680.3333,771446.8652,1360985,63,1412041,706020.5,926259.6788,1360985,51056,0,0.0,0.0,0,0,72,32,2.124584201,0.708194734,0,0,0.0,0.0,0.0,0,1,0,0.0,0,8192,26883,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,118640086,16,1730,499,0,108.125,164.7138428,333,42,94.0,81.49192189,27.25891483,0.269723338,3827099.548,14500000.0,58500000,3,119000000,7909339.067,20400000.0,58500000,14662,119000000,7907026.8,20400000.0,58500000,3,344,320,0.134861669,0.134861669,0,499,99.39393939,126.381105,15972.18371,0,0,1,102.5,1730,16260,161,13,20,1189381.5,2243453,135310,58100000.0,58500000,57600000,Normal Traffic
53566,32,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,31250.0,31250.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,939,259,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,62253,1,46,46,46,46.0,0.0,233,233,233.0,0.0,4481.7117247362,32.1269657687,62253.0,0.0,62253,62253,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,16.0634828844,16.0634828844,46,233,108.3333333333,107.9645003385,11656.3333333333,0,0,0,162.5,46,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,62336870,14,1476,490,0,105.4285714,208.4177441,156,0,39.0,70.55365463,31.18539638,0.417088635,2493474.8,4296255.88,10000000,116,61900000,4759430.462,5073007.295,10100000,21130,62300000,5662404.909,5047855.795,10100000,713,292,324,0.224586188,0.192502447,0,490,72.0,158.5203214,25128.69231,0,1,0,74.76923077,1476,8192,118,9,20,335398.6667,1760696,50219,9976700.667,10000000,9855602,Normal Traffic
53,47853,1,41,41,41,41.0,0.0,103,103,103.0,0.0,3009.215723,41.79466282,47853.0,0.0,47853,47853,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,20.89733141,20.89733141,41,103,61.66666667,35.79571669,1281.333333,0,0,0,92.5,41,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
311,64,1,0,0,0,0.0,0.0,6,6,6.0,0.0,93750.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,15625.0,15625.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
53,157,2,70,35,35,35.0,0.0,63,63,63.0,0.0,1248407.643,25477.70701,52.33333333,51.20872322,106,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,40,40,12738.8535,12738.8535,35,63,46.2,15.33623161,235.2,0,0,0,57.75,70,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
19882,91,1,6,6,6,6.0,0.0,6,6,6.0,0.0,131868.1319,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,10989.01099,10989.01099,6,6,6.0,0.0,0.0,0,0,1,9.0,6,286,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,634622,3,26,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,18330.5968,12.6059292,90660.28571,239446.2082,633673,3,680,340.0,476.5899705,677,3,634593,158648.25,316683.3211,633673,3,72,112,4.72722345,7.878705749,0,8675,1292.555556,2931.429562,8593279.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,177,2,76,38,38,38.0,0.0,90,90,90.0,0.0,1446327.684,22598.87006,59.0,95.26279442,169,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,64,11299.43503,11299.43503,38,90,58.8,28.48157299,811.2,0,0,0,73.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,102065108,8,56,20,0,7.0,5.656854249,4380,0,1933.5,1998.0254,114.211411,0.137167346,7851162.154,26200000.0,95000000,3,101000000,14400000.0,35600000.0,95000000,3,1128904,225780.8,492394.676,1106443,187,172,132,0.078381341,0.058786005,0,4380,777.5333333,1542.802222,2380238.695,0,0,1,833.0714286,56,256,229,6,20,1996.0,1996,1996,50500000.0,95000000,5939909,DDoS
